"row_id","pr_id","pr_number","pr_title","filename","line_number","rule_name","severity","message","fix_hint","line_content","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","label","notes","review_priority","review_reason"
"1141","3026324301","35172","fix(docs): correct typos found during code review","packages/react-dom/src/__tests__/ReactDOMFloat-test.js","7937","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'expected the `href` prop to be a non-empty string but encountered `undefined` instead. ' +","7","0","0","0","0","1","0","0","1","0","","73","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0); test file edge case"
"1142","3026324301","35172","fix(docs): correct typos found during code review","packages/react-dom/src/__tests__/ReactDOMFloat-test.js","7943","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'expected the `href` prop to be a non-empty string but encountered an empty string instead. ' +","7","0","0","0","0","1","0","0","1","0","","73","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0); test file edge case"
"1143","3026324301","35172","fix(docs): correct typos found during code review","packages/react-dom/src/__tests__/ReactDOMFloat-test.js","8592","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'using the `precedence` prop to not have any spaces but encountered spaces instead. ' +","6","0","0","0","0","1","0","0","1","0","","73","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0); test file edge case"
"1144","3026324301","35172","fix(docs): correct typos found during code review","packages/react-dom/src/__tests__/ReactDOMFloat-test.js","8594","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'The href for the <style> where this occurred is ""foo bar"".\n' +","6","0","0","0","0","1","0","0","1","0","","73","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0); test file edge case"
"1149","3026324301","35172","fix(docs): correct typos found during code review","packages/react-reconciler/src/__tests__/ReactDeferredValue-test.js","795","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// without any additional work.","4","0","0","0","0","1","0","0","1","0","","73","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0); test file edge case"
"1152","3026324301","35172","fix(docs): correct typos found during code review","packages/react-reconciler/src/__tests__/ReactSiblingPrerendering-test.js","321","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Now we're in prerender mode, so D is included in this attempt.","4","0","0","0","0","1","0","0","1","0","","73","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0); test file edge case"
"1153","3026324301","35172","fix(docs): correct typos found during code review","packages/react-reconciler/src/__tests__/ReactUse-test.js","758","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Calling a hook should error because we're outside of a component.","3","0","0","0","0","1","0","0","1","0","","73","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0); test file edge case"
"1154","3026324301","35172","fix(docs): correct typos found during code review","packages/react-reconciler/src/__tests__/ReactUse-test.js","1585","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// during reconciliation.","4","0","0","0","0","1","0","0","1","0","","73","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0); test file edge case"
"1","3075589497","35297","[react-reconciler] Fix typos in comments","packages/react-reconciler/src/ReactChildFiber.js","82","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This tracks the thenables that are unwrapped during reconciliation.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"2","3075589497","35297","[react-reconciler] Fix typos in comments","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","758","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// We still need to treat ""finishedWork"" as the Fiber that contains the flags for this commit.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"3","2885779631","34721","[typo] Fix common spelling errors across codebase","compiler/packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingEffects.ts","93","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* to the current abstract state, and effects may be dropped or rewritten accordingly.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"4","2885779631","34721","[typo] Fix common spelling errors across codebase","packages/react-devtools-core/src/standalone.js","357","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Because of this it relies on the extension to pass filters, so include them with the response here.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"5","2885779631","34721","[typo] Fix common spelling errors across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","651","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Consider unifying this with hydrateInstance.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"6","2885779631","34721","[typo] Fix common spelling errors across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","2563","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Consider iteration count higher than 1.","6","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"8","2885779631","34721","[typo] Fix common spelling errors across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","2726","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Skip readyCallback() and go straight to animateCallback() since we're not animating.","5","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"9","2885779631","34721","[typo] Fix common spelling errors across codebase","packages/react-dom-bindings/src/client/ReactFiberConfigDOM.js","3893","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// on load so we call the callback now.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"10","2885779631","34721","[typo] Fix common spelling errors across codebase","packages/react-reconciler/src/ReactFiberHooks.js","579","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","// function, and are *not* double invoked during the second invocation:","2","0","0","0","0","0","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"11","2885779631","34721","[typo] Fix common spelling errors across codebase","packages/react-reconciler/src/ReactFiberHooks.js","1850","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// snapshot and getSnapshot values to bail out. We need to check one more time.","2","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"12","2885779631","34721","[typo] Fix common spelling errors across codebase","packages/react-reconciler/src/ReactFiberHooks.js","3465","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Use a capital R prefix for server-generated ids.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"20","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","2","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* Copyright (c) Meta Platforms, Inc. and affiliates.","1","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"22","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","5","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* LICENSE file in the root directory of this source tree.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"26","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","62","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// The section below is copied from files in React repo.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"27","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","63","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Keep it in sync, and add version guards if it changes.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"29","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","67","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// so we can avoid checking for earlier versions and support pre-16.9 canary releases in the process.","2","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"32","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","105","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// The section below is copied from files in React repo.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"33","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","106","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Keep it in sync, and add version guards if it changes.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"35","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","108","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO Update the gt() check below to be gte() whichever the next version number is.","2","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"36","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","109","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Currently the version in Git is 17.0.2 (but that version has not been/may not end up being released).","2","0","0","0","0","4","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"39","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","298","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// End of copied code.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"48","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","371","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","(fiber.updateQueue?.memoCache != null ||","4","0","0","0","0","3","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"49","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","372","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","(Array.isArray(fiber.memoizedState?.memoizedState) &&","5","0","0","0","0","5","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"50","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","373","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","fiber.memoizedState.memoizedState[0]?.[REACT_MEMO_CACHE_SENTINEL]) ||","6","0","0","0","0","3","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"54","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","393","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case IncompleteClassComponent:","4","0","0","0","0","0","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"55","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","394","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case IncompleteFunctionComponent:","4","0","0","0","0","0","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"61","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","412","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case HostSingleton:","4","0","0","0","0","0","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"67","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","421","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This display name will not be user visible.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"68","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","422","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Once a Lazy component loads its inner component, React replaces the tag and type.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"69","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","423","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This display name will only show up in console logs when DevTools DEBUG mode is on.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"72","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","427","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Display name in React does not use `Memo` as a wrapper but fallback name.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"82","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","451","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This should really never be visible.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"89","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","464","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","// PR #12501 changed it to ""_context"" for 16.3.1+","7","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"93","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","472","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","fiber.type._context === undefined &&","8","0","0","0","0","2","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"94","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","475","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// In 19+, Context.Provider === Context, so this is a provider.","8","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"95","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","480","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// 16.3-16.5 read from ""type"" because the Consumer is the actual context object.","7","0","0","0","0","3","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"96","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","481","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// 16.6+ should read from ""type._context"" because Consumer can be different (in DEV).","7","0","0","0","0","4","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"97","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","486","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// If you change the name, figure out a more resilient way to detect it.","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"107","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","502","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Unknown element type.","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"108","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","503","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This may mean a new element type that has not yet been added to DevTools.","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"109","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","1553","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","typeof value === 'object' &&","5","0","0","0","0","0","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"110","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","1554","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","value !== null &&","5","0","0","0","0","0","0","0","1","1","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"111","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","2257","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// we get that deep.","6","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"113","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","2268","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// accessed or the connection closed. So we just log that it was omitted.","5","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"114","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","2269","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: We should ideally throw here to indicate a difference.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"115","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","2589","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: We should ideally throw here to indicate a difference.","9","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"117","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightReplyClient.js","808","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Store the server reference ID for deduplication.","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"118","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightActionServer.js","35","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'Server Function has too many bound arguments. Received ' +","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"122","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightActionServer.js","127","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// action ref field to be sent multiple times in legitimate form data.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"123","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightActionServer.js","144","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// load the first one, as they're guaranteed to be identical.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"124","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","419","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Check for a cached promise from a previous call with the same metadata.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"125","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","421","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// times in the payload.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"126","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","425","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// The value was already resolved by a previous call.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"127","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","434","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// The promise is still blocked. Increment the handler dependency count ...","3","0","0","0","0","4","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"128","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","448","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// ... and register resolve and reject listeners on the promise.","3","0","0","0","0","4","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"129","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","454","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Return a place holder value for now.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"130","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","459","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// promise to be used for subsequent calls.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"131","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","477","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Resolve the cached promise synchronously.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"132","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","505","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This promise is coming from us and should have initialized by now.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"133","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","513","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'Server Function has too many bound arguments. Received ' +","7","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"137","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","526","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Resolve the cached promise so subsequent references can use the value.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"139","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","534","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// subsequent loadServerReference calls for the same reference.","4","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"140","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-server/src/ReactFlightReplyServer.js","542","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Mark the cached promise as errored so subsequent references fail too.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
